iphone,gen,pro,plus,storage,color,price,cellular,unlocked,model,gsm,title,url
"iphone","6s","","plus","64gb","silver","159.99","","unlocked","","gsm","apple iphone 6s plus 64gb silver (cdma + gsm unlocked) good 8/10 #15662","https://www.ebay.com/itm/apple-iphone-6s-plus-64gb-silver-cdma-gsm-unlocked-good-8-10-15662/164143184471?hash=item2637b23a57:g:2wkaaosw0n1egsi7"
"iphone","6s","","","16gb","gray","999.00","at&t","unlocked","","","apple iphone 6s   16gb   space gray (at&t unlocked) used  great condition","https://www.ebay.com/itm/apple-iphone-6s-16gb-space-gray-at-t-unlocked-used-great-condition/202912205341?hash=item2f3e828a1d:g:ldaaaoswypxeuyhn"
"iphone","4","","","16gb","black","89.00","at&t","","a1332","gsm","apple iphone 4   16gb   black (at&t) a1332 (gsm)  rare 4.2.1 ios mc408ll","https://www.ebay.com/itm/apple-iphone-4-16gb-black-at-t-a1332-gsm-rare-4-2-1-ios-mc408ll/184255288958?hash=item2ae678967e:g:ldeaaoswuvbel8ja"
"iphone","6","","","other","","95.00","at&t","unlocked","","gsm","apple iphone 6  choose your carrier (unlocked at&t gsm) or (verizon cdma)","https://www.ebay.com/itm/apple-iphone-6-choose-your-carrier-unlocked-at-t-gsm-or-verizon-cdma/143180786984?hash=item21563d6d28:g:imsaaoswwtdccv2m"
"iphone","4","","","8gb","black","80.00","sprint","","","","sprint black apple iphone 4 8gb","https://www.ebay.com/itm/sprint-black-apple-iphone-4-8gb/151647913445?hash=item234eeb85e5:g:uuoaaoswpddvkwbl"
"iphone","7","","","32gb","black","410.20","","","","","smartphone apple iphone 7 32gb jet black 4 7” touch id 0.1oz ios top quality","https://www.ebay.com/itm/smartphone-apple-iphone-7-32gb-jet-black-4-7-touch-id-0-1oz-ios-top-quality/283632967466?hash=item4209d79f2a:g:chwaaoswrxpetn2m"
"iphone","6","","","16gb","silver","179.00","","unlocked","","","apple iphone 6   16gb   silver (unlocked) a15 grandma used.  execondtion  !!!","https://www.ebay.com/itm/apple-iphone-6-16gb-silver-unlocked-a15-grandma-used-execondtion/163851951480?hash=item2626565d78:g:kc4aaoswdg5dc-st"
"iphone","6s","","","64gb","gold","94.99","at&t","","a1633","a1633","apple iphone 6s 64gb at&t   rose gold smartphone a1633 a9 wifi 64 gb 12mp ios","https://www.ebay.com/itm/apple-iphone-6s-64gb-at-t-rose-gold-smartphone-a1633-a9-wifi-64-gb-12mp-ios/263851852859?hash=item3d6ecbc43b:g:0wwaaoswy2tdqy1u"
"iphone","6","","","64gb","gold","263.75","","","","","smartphone apple iphone 6 64gb 4 7 " ios gold gold refurbished top quality","https://www.ebay.com/itm/smartphone-apple-iphone-6-64gb-4-7-ios-gold-gold-refurbished-top-quality/223953430500?hash=item3424aa27e4:g:b7caaoswr6dehx21"
"iphone","6","","","other","gold","130.00","","","model mg652ll/a","","apple iphone 6   64gb gold model mg652ll/a","https://www.ebay.com/itm/apple-iphone-6-64gb-gold-model-mg652ll-a/123720686527?hash=item1cce53dbbf:g:7oiaaoswijdcpjqy"
"iphone","4s","","","8gb","black","150.00","sprint","","","","apple iphone 4s   8gb   black (sprint) smartphone","https://www.ebay.com/itm/apple-iphone-4s-8gb-black-sprint-smartphone/221722785342?hash=item339fb5363e:g:imcaaosw7abvd1iu"
"iphone","6","","","64gb","silver","239.10","","","","","smartphone apple iphone 6 64gb 4 7 " ios silver grey refurbished grade b","https://www.ebay.com/itm/smartphone-apple-iphone-6-64gb-4-7-ios-silver-grey-refurbished-grade-b/324021844874?hash=item4b7134fb8a:g:wuoaaoswsqjetn5w"
"iphone","5s","","","16gb","silver","199.95","at&t","","me306ll/a","a1533","apple iphone 5s me306ll/a a1533 smartphone 16gb silver (at&t) (6675 1 s1a)","https://www.ebay.com/itm/apple-iphone-5s-me306ll-a-a1533-smartphone-16gb-silver-at-t-6675-1-s1a/162000275467?hash=item25b7f8080b:g:dogaaoswfz1wyy7k"
"iphone","5s","","","16gb","","200.00","","","","","iphone 5s telus 16gb","https://www.ebay.com/itm/iphone-5s-telus-16gb/122470823383?hash=item1c83d475d7:g:ezmaaoswx61zbscy"
"iphone","6s","","","128gb","gray","185.00","sprint","unlocked","a1688","gsm","apple iphone 6s   128gb   space gray (gsm   unlocked) a1688   no sprint/verizon","https://www.ebay.com/itm/apple-iphone-6s-128gb-space-gray-gsm-unlocked-a1688-no-sprint-verizon/333556046107?hash=item4da97d591b:g:5mcaaoswh5neenqa"
"iphone","other","","","other","","55.00","","","","","iphone 4","https://www.ebay.com/itm/iphone-4/222409712900?hash=item33c8a6e504:g:v7caaosw4a5yo0zo"
"iphone","6","","","16gb","silver","60.00","at&t","","a1549","gsm","apple iphone 6   16gb   silver (at&t) a1549 (gsm)","https://www.ebay.com/itm/apple-iphone-6-16gb-silver-at-t-a1549-gsm/223958837392?hash=item3424fca890:g:qt8aaoswfadefiw4"
"iphone","6s","","","16gb","gold","89.99","","unlocked","ma + gsm)   mkql2j/a","gsm","apple iphone 6s   16gb   gold (unlocked) a1688 (cdma + gsm)   mkql2j/a   ready","https://www.ebay.com/itm/apple-iphone-6s-16gb-gold-unlocked-a1688-cdma-gsm-mkql2j-a-ready/184248121992?hash=item2ae60b3a88:g:xziaaoswxzteklbd"
"iphone","6s","","","16gb","gold","98.00","","unlocked","a1688","gsm","apple iphone 6s   16gb   rose gold (unlocked) a1688 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-6s-16gb-rose-gold-unlocked-a1688-cdma-gsm/333536710040?hash=item4da8564d98:g:kacaaoswlkfee~n1"
"iphone","6","","plus","64gb","silver","361.04","","","","","smartphone apple iphone 6 plus 64gb 5 5 " dual core silver grey touch id ios","https://www.ebay.com/itm/smartphone-apple-iphone-6-plus-64gb-5-5-dual-core-silver-grey-touch-id-ios/223811822789?hash=item341c3964c5:g:humaaosw7xtetnzt"
"iphone","6s","","","128gb","gold","121.24","","unlocked","a1633","a1633","apple iphone 6s a1633 128gb gold! free delivery! unlocked!","https://www.ebay.com/itm/apple-iphone-6s-a1633-128gb-gold-free-delivery-unlocked/223505177718?hash=item3409f25c76:g:z20aaoswuolczs6c"
"iphone","6","","","16gb","gray","76.99","at&t","","a1549","gsm","apple iphone 6   16gb   space gray (at&t) a1549 (cdma + gsm) (19 8b)","https://www.ebay.com/itm/apple-iphone-6-16gb-space-gray-at-t-a1549-cdma-gsm-19-8b/352935926198?hash=item522c9ed9b6:g:wxwaaosw8g1eih8c"
"iphone","6s","","","16gb","gray","121.55","at&t","","a1633","a1633","apple iphone 6s 16gb (a1633) space gray   at&t   fully functional","https://www.ebay.com/itm/apple-iphone-6s-16gb-a1633-space-gray-at-t-fully-functional/143253266892?hash=item215a8f61cc:g:kjcaaosw-fpc3fj0"
"iphone","5s","","","32gb","silver","197.79","","","","","smartphone apple iphone 5s 32gb silver grey white ios 4” 0.1oz top quality","https://www.ebay.com/itm/smartphone-apple-iphone-5s-32gb-silver-grey-white-ios-4-0-1oz-top-quality/273983714106?hash=item3fcab3b33a:g:4aqaaosw5r9etnol"
"iphone","4s","","","8gb","black","125.00","verizon","","","","apple iphone 4s   8gb   black (verizon) smartphone","https://www.ebay.com/itm/apple-iphone-4s-8gb-black-verizon-smartphone/111866544294?hash=item1a0bc400a6:g:gduaaoswoydwi0am"
"iphone","6","","plus","16gb","silver","199.00","","unlocked","","gsm","apple iphone 6 plus  gsm unlocked  16gb   silver","https://www.ebay.com/itm/apple-iphone-6-plus-gsm-unlocked-16gb-silver/323788291271?hash=item4b63493cc7:g:6fsaaosw2k9cwscb"
"iphone","6","","","16gb","silver","65.00","at&t","","a1549","gsm","apple iphone 6   16gb   silver (at&t) a1549 (gsm)","https://www.ebay.com/itm/apple-iphone-6-16gb-silver-at-t-a1549-gsm/293529416946?hash=item4457b774f2:g:au0aaosw1bxeva1x"
"iphone","6s","","","64gb","gray","159.95","at&t","","a1633","a1633","at&t apple iphone 6s space gray 64gb clean esn smartphone a1633 ios phone #2183","https://www.ebay.com/itm/at-t-apple-iphone-6s-space-gray-64gb-clean-esn-smartphone-a1633-ios-phone-2183/383393641210?hash=item59440ab2fa:g:ucoaaosweknel1er"
"iphone","6s","","","16gb","silver","134.99","at&t","unlocked","","gsm","apple iphone 6s   16gb   silver   factory gsm unlocked at&t/t mobile smartphone","https://www.ebay.com/itm/apple-iphone-6s-16gb-silver-factory-gsm-unlocked-at-t-t-mobile-smartphone/192731146295?hash=item2cdfabe837:g:nroaaoswmkjdqyyk"
"iphone","6","","","16gb","gray","145.00","","unlocked","mg472ll/a","","apple iphone 6 16gb  (unlocked) mg472ll/a   space gray    slrfb","https://www.ebay.com/itm/apple-iphone-6-16gb-unlocked-mg472ll-a-space-gray-slrfb/333181627212?hash=item4d932c2b4c:g:7w4aaoswv6hd4wgz"
"iphone","6","","","64gb","gray","95.00","","","a1549","gsm","apple iphone 6   64gb   space gray (t mobile) a1549 (gsm)","https://www.ebay.com/itm/apple-iphone-6-64gb-space-gray-t-mobile-a1549-gsm/184259013893?hash=item2ae6b16d05:g:7qmaaoswqj1em7u-"
"iphone","xs","","max","64gb","gold","529.00","verizon","","a1921","gsm","apple iphone xs max   64gb   gold (verizon) a1921 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-xs-max-64gb-gold-verizon-a1921-cdma-gsm/264655109983?hash=item3d9eac7f5f:g:hjyaaoswc4zexogm"
"iphone","5","","","16gb","black","355.00","","unlocked","","","apple iphone 5   16gb   black & slate (unlocked) smartphone","https://www.ebay.com/itm/apple-iphone-5-16gb-black-slate-unlocked-smartphone/171765009230?hash=item27fdfe0b4e:g:pkaaaoxytkjsn7je"
"iphone","6","","","128gb","gray","135.00","","unlocked","a1549","gsm","apple iphone 6   128gb   space gray (unlocked) a1549 (gsm)","https://www.ebay.com/itm/apple-iphone-6-128gb-space-gray-unlocked-a1549-gsm/143218097783?hash=item215876be77:g:guuaaoswo61ctkvj"
"iphone","5s","","","16gb","silver","89.99","","","","","apple iphone 5s 16gb silver straight talk locked","https://www.ebay.com/itm/apple-iphone-5s-16gb-silver-straight-talk-locked/274251348562?hash=item3fdaa77a52:g:mnqaaoswrfneoxde"
"iphone","8","","","256gb","gray","319.99","at&t","","a1905","a1905","apple iphone 8 256gb at&t   space gray smartphone a1905 ip67 4k 256 wifi gb 4g","https://www.ebay.com/itm/apple-iphone-8-256gb-at-t-space-gray-smartphone-a1905-ip67-4k-256-wifi-gb-4g/254386446384?hash=item3b3a9d2030:g:dh8aaoswzm1dooh-"
"iphone","6s","","","16gb","silver","64.95","verizon","","a1688","gsm","apple iphone 6s   16gb   silver (verizon) a1688 (cdma + gsm) see details","https://www.ebay.com/itm/apple-iphone-6s-16gb-silver-verizon-a1688-cdma-gsm-see-details/274341797264?hash=item3fe00b9d90:g:ajaaaoswa2nenixy"
"iphone","6s","","","32gb","gray","113.40","at&t","","","gsm","apple iphone 6s   32gb   space gray gsm at&t locked","https://www.ebay.com/itm/apple-iphone-6s-32gb-space-gray-gsm-at-t-locked/283732491727?hash=item420fc63dcf:g:e60aaoswmgdx1v0e"
"iphone","5s","","","16gb","gray","169.99","at&t","","","","new sealed at&t apple iphone 5s gray 4g lte 16gb free $45 airtime free fast ship","https://www.ebay.com/itm/new-sealed-at-t-apple-iphone-5s-gray-4g-lte-16gb-free-45-airtime-free-fast-ship/253948153158?hash=item3b207d4d46:g:begaaoswqnvb0ivo"
"iphone","se","","","other","silver","79.99","at&t","","a1533","gsm","apple iphone se  32 gb   silver   at&t) a1533 (gsm)","https://www.ebay.com/itm/apple-iphone-se-32-gb-silver-at-t-a1533-gsm/352986150762?hash=item522f9d376a:g:atqaaosw9uxewr53"
"iphone","7","","","256gb","gold","199.99","lte","unlocked","a1778","gsm","apple iphone 7 256gb gsm unlocked   rose gold smartphone a1778 256 gb phone lte","https://www.ebay.com/itm/apple-iphone-7-256gb-gsm-unlocked-rose-gold-smartphone-a1778-256-gb-phone-lte/263811260966?hash=item3d6c606226:g:1nwaaosw47ndmjwj"
"iphone","6","","","64gb","gray","125.00","verizon","","a1549","gsm","apple iphone 6   64gb   space gray (verizon) a1549 (cdma   gsm)","https://www.ebay.com/itm/apple-iphone-6-64gb-space-gray-verizon-a1549-cdma-gsm/143496046446?hash=item216907e76e:g:taaaaoswzwxeflmw"
"iphone","7","","","128gb","black","300.00","at&t","","","","apple iphone 7   128gb   front is white and back is black (at&t  straight talk)","https://www.ebay.com/itm/apple-iphone-7-128gb-front-is-white-and-back-is-black-at-t-straight-talk/202719292420?hash=item2f3302ec04:g:7hcaaoswvcfcpv-l"
"iphone","6","","","32gb","gray","123.99","","","a1549","gsm","apple iphone 6   32gb   space gray (straight talk) a1549 (cdma   gsm)","https://www.ebay.com/itm/apple-iphone-6-32gb-space-gray-straight-talk-a1549-cdma-gsm/183919206224?hash=item2ad2705f50:g:7w4aaoswwcracxbb"
"iphone","6s","","","64gb","gold","120.00","","unlocked","a1688","gsm","apple iphone 6s   64gb   rose gold (unlocked) a1688 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-6s-64gb-rose-gold-unlocked-a1688-cdma-gsm/223697810796?hash=item34156db56c:g:gzaaaoswtufdnqtt"
"iphone","6s","","plus","64gb","grey","435.80","","","","","smartphone apple iphone 6s plus 64gb 5 5 " dual core space grey black ios 0.1oz","https://www.ebay.com/itm/smartphone-apple-iphone-6s-plus-64gb-5-5-dual-core-space-grey-black-ios-0-1oz/273983712733?hash=item3fcab3addd:g:ziiaaoswilzetnbs"
"iphone","6","","","64gb","gray","100.00","","","a1549","gsm","apple iphone 6   64gb   space gray (t mobile) a1549 (gsm)","https://www.ebay.com/itm/apple-iphone-6-64gb-space-gray-t-mobile-a1549-gsm/153749987081?hash=item23cc369f09:g:vuaaaoswslvd6ckg"
"iphone","6s","","","64gb","gray","129.00","verizon","","mkry2ll/a","a1688","apple verizon iphone 6s 64gb space gray a1688 mkry2ll/a +b grade","https://www.ebay.com/itm/apple-verizon-iphone-6s-64gb-space-gray-a1688-mkry2ll-a-b-grade/283797695900?hash=item4213a92d9c:g:yc8aaoswoqnev~pl"
"iphone","4s","","","16gb","black","114.99","","","","","apple iphone 4s 16gb black","https://www.ebay.com/itm/apple-iphone-4s-16gb-black/293038906678?hash=item443a7add36:g:tfqaaoswg-1wvi9v"
"iphone","6","","","64gb","silver","120.00","at&t","","","","apple iphone 6   64gb   silver (at&t)","https://www.ebay.com/itm/apple-iphone-6-64gb-silver-at-t/202894412182?hash=item2f3d730996:g:gsaaaoswk8jeni5n"
"iphone","6","","plus","other","","400.00","","","","","movil iphone 6 plus   16gb + regalo fundas","https://www.ebay.com/itm/movil-iphone-6-plus-16gb-regalo-fundas/223552998766?hash=item340ccc0d6e:g:1u0aaosw4apdbryf"
"iphone","5","","","16gb","silver","99.00","at&t","","a1428","gsm","apple iphone 5   16gb   white & silver (at&t) a1428 (gsm)","https://www.ebay.com/itm/apple-iphone-5-16gb-white-silver-at-t-a1428-gsm/113209464878?hash=item1a5bcf582e:g:vicaaosw3fzanfq0"
"iphone","6","","","64gb","gray","89.99","","","a1549","gsm","apple iphone 6   64gb   space gray a1549 (gsm)","https://www.ebay.com/itm/apple-iphone-6-64gb-space-gray-a1549-gsm/333466691982?hash=item4da429e98e:g:g3uaaoswjg5eefcv"
"iphone","6","","","other","gold","190.85","","","","","iphone 6 (rose gold  well looked after)","https://www.ebay.com/itm/iphone-6-rose-gold-well-looked-after/153739282496?hash=item23cb934840:g:mvqaaoswaatdga6c"
"iphone","5","","","64gb","black","94.99","at&t","","a1428","gsm","apple iphone 5   64gb   black & slate (at&t) a1428 (gsm)","https://www.ebay.com/itm/apple-iphone-5-64gb-black-slate-at-t-a1428-gsm/122913819328?hash=item1c9e3c0ac0:g:o40aaosw9qjaw3pz"
"iphone","6s","","","128gb","silver","144.99","at&t","","a1633","a1633","apple iphone 6s 128gb at&t   silver smartphone a1633 wifi 12mp 128 lightning 4g","https://www.ebay.com/itm/apple-iphone-6s-128gb-at-t-silver-smartphone-a1633-wifi-12mp-128-lightning-4g/253819567030?hash=item3b18d33bb6:g:oquaaosw065dq0hd"
"iphone","4","","","16gb","black","109.99","at&t","","m) mc318ll/a","gsm","apple iphone 4 at&t 16gb smartphone a1332 (gsm) mc318ll/a ios 7.1.2 black","https://www.ebay.com/itm/apple-iphone-4-at-t-16gb-smartphone-a1332-gsm-mc318ll-a-ios-7-1-2-black/372775322452?hash=item56cb240354:g:b6kaaosww5rdgu9t"
"iphone","6s","","","32gb","","99.99","at&t","","a1633","a1633","apple iphone 6s a1633 32gb locked to at&t   clean imei   excellent cond","https://www.ebay.com/itm/apple-iphone-6s-a1633-32gb-locked-to-at-t-clean-imei-excellent-cond/352971532677?hash=item522ebe2985:g:gn0aaosww-zertqv"
"iphone","xs","","max","64gb","gray","569.00","lte","","max 64gb space gray lte cellular at&t mt5v2ll/a","","apple iphone xs max 64gb space gray lte cellular at&t mt5v2ll/a","https://www.ebay.com/itm/apple-iphone-xs-max-64gb-space-gray-lte-cellular-at-t-mt5v2ll-a/124000196106?hash=item1cdefcd60a:g:snoaaoswedfd6o5~"
"iphone","5s","","","64gb","gray","200.00","at&t","","a1533","gsm","apple iphone 5s   64gb   space gray (at&t) a1533 (gsm) perfect condition","https://www.ebay.com/itm/apple-iphone-5s-64gb-space-gray-at-t-a1533-gsm-perfect-condition/222936894945?hash=item33e8130de1:g:gjuaaoswvwpa21qy"
"iphone","7","","","128gb","","206.61","","","","","apple iphone 7   128gb for sale asis","https://www.ebay.com/itm/apple-iphone-7-128gb-for-sale-asis/283852055916?hash=item4216e6a56c:g:coqaaosw7wxem0~j"
"iphone","6","","","16gb","silver","75.00","","unlocked","a1549","gsm","apple iphone 6   16gb   silver (unlocked) a1549 (gsm)","https://www.ebay.com/itm/apple-iphone-6-16gb-silver-unlocked-a1549-gsm/283790417775?hash=item42133a1f6f:g:nhgaaoswmivet1du"
"iphone","5s","","","32gb","silver","99.95","at&t","","a1533","gsm","apple iphone 5s   32gb   silver (at&t) a1533 (gsm)","https://www.ebay.com/itm/apple-iphone-5s-32gb-silver-at-t-a1533-gsm/183645752551?hash=item2ac223cce7:g:ww8aaoswna5crtvy"
"iphone","5c","","","other","","125.00","","","","","apple iphone 5c","https://www.ebay.com/itm/apple-iphone-5c/262788503940?hash=item3d2f6a5984:g:vc4aaoswjdzyac2z"
"iphone","6s","","","128gb","gold","126.50","","","a1633","gsm","apple iphone 6s a1633 128gb rose gold! free delivery! on gsm networks!","https://www.ebay.com/itm/apple-iphone-6s-a1633-128gb-rose-gold-free-delivery-on-gsm-networks/223793220932?hash=item341b1d8d44:g:yrkaaoswr0rd8zlg"
"iphone","/","","","other","","49.00","","","","","iphone / mobile computer networking & software / coding   see: mobilc","https://www.ebay.com/itm/iphone-mobile-computer-networking-software-coding-see-mobilc/331782767393?hash=item4d3fcb4321:g:e8saaoswqu9vmtkz"
"iphone","6s","","","128gb","gray","129.99","verizon","unlocked","a1688","gsm","b stock   verizon apple iphone 6s 128gb a1688 cdma gsm unlocked ios   space gray","https://www.ebay.com/itm/b-stock-verizon-apple-iphone-6s-128gb-a1688-cdma-gsm-unlocked-ios-space-gray/183851062660?hash=item2ace609584:g:ngaaaosw2bddb~gv"
"iphone","6s","","","16gb","gold","179.99","at&t","","mobile mkq82ll/a","a1633","apple iphone 6s rose gold 16gb a1633 at&t t mobile mkq82ll/a 661 03070","https://www.ebay.com/itm/apple-iphone-6s-rose-gold-16gb-a1633-at-t-t-mobile-mkq82ll-a-661-03070/123424359404?hash=item1cbcaa43ec:g:1nyaaoswc99exdxe"
"iphone","6","","","128gb","silver","130.00","","unlocked","","","apple iphone 6 128gb silver  fully unlocked  very good condition","https://www.ebay.com/itm/apple-iphone-6-128gb-silver-fully-unlocked-very-good-condition/264611178178?hash=item3d9c0e26c2:g:uieaaoswvjheliip"
"iphone","6s","","","16gb","gold","121.99","at&t","","a1633","gsm","apple iphone 6s   16gb   rose gold (at&t) a1633 (cdma + gsm) (19 8f)","https://www.ebay.com/itm/apple-iphone-6s-16gb-rose-gold-at-t-a1633-cdma-gsm-19-8f/402039074121?hash=item5d9b656d49:g:2guaaoswbn1eiihb"
"iphone","se","","","32gb","gray","99.99","","","mq4w2ll/a","","apple iphone se mq4w2ll/a 32gb space gray tracfone clean imei","https://www.ebay.com/itm/apple-iphone-se-mq4w2ll-a-32gb-space-gray-tracfone-clean-imei/264250875411?hash=item3d86945e13:g:cmiaaoswaancluvs"
"iphone","6s","","plus","128gb","gray","299.00","","unlocked","","","apple iphone 6s plus 128gb unlocked smartphone mobile gray apple iphone 6s plus","https://www.ebay.com/itm/apple-iphone-6s-plus-128gb-unlocked-smartphone-mobile-gray-apple-iphone-6s-plus/173083587899?hash=item284c95f53b:g:hnsaaosw8w5auumf"
"iphone","6","","","16gb","grey","69.95","","","a1586","gsm","apple iphone 6   16gb   space grey (t mobile) a1586 (gsm) great condition","https://www.ebay.com/itm/apple-iphone-6-16gb-space-grey-t-mobile-a1586-gsm-great-condition/114092238672?hash=item1a906d6750:g:5cmaaoswkanemjdw"
"iphone","5s","","","16gb","gold","42.00","4g","unlocked","","","unlocked apple iphone 5s 16gb 4g lte gold smart phone / at&t t mobile ultra h2o","https://www.ebay.com/itm/unlocked-apple-iphone-5s-16gb-4g-lte-gold-smart-phone-at-t-t-mobile-ultra-h2o/333579478851?hash=item4daae2e743:g:p-uaaoswilbefnd6"
"iphone","6s","","","16gb","gold","120.00","at&t","","a1633","gsm","mint apple iphone 6s 16gb rose gold (at&t) a1633(cdma + gsm)excellent condition","https://www.ebay.com/itm/mint-apple-iphone-6s-16gb-rose-gold-at-t-a1633-cdma-gsm-excellent-condition/303416779914?hash=item46a50ca48a:g:9toaaoswgv1d6cea"
"iphone","6","","","32gb","gray","149.00","at&t","","a1549","a1549","sealed new in box  apple iphone 6   32gb   space gray (at&t) a1549","https://www.ebay.com/itm/sealed-new-in-box-apple-iphone-6-32gb-space-gray-at-t-a1549/293269280430?hash=item44483616ae:g:7w4aaoswwcracxbb"
"iphone","6s","","","128gb","gray","143.19","","unlocked","a1633","gsm","apple iphone 6s a1633 128gb space gray! free shipping! gsm unlocked!","https://www.ebay.com/itm/apple-iphone-6s-a1633-128gb-space-gray-free-shipping-gsm-unlocked/254314468254?hash=item3b3652d39e:g:wgkaaoswpdhdp5mb"
"iphone","6","","","16gb","silver","94.95","","unlocked","a1549","gsm","apple iphone 6   16gb   silver grey att  a1549 (gsm) unlocked","https://www.ebay.com/itm/apple-iphone-6-16gb-silver-grey-att-a1549-gsm-unlocked/402222085547?hash=item5da64df5ab:g:ogiaaoswtprekmot"
"iphone","6s","","","64gb","gray","200.00","","unlocked","a1688","gsm","apple iphone 6s   64gb   space gray (unlocked) a1688 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-6s-64gb-space-gray-unlocked-a1688-cdma-gsm/143178110845?hash=item215614977d:g:gdyaaoswxnbckgw5"
"iphone","6s","","","64gb","","139.95","at&t","unlocked","","gsm","apple iphone 6s 64gb (unlocked) gsm at&t t mobile 4g lte + accessories","https://www.ebay.com/itm/apple-iphone-6s-64gb-unlocked-gsm-at-t-t-mobile-4g-lte-accessories/193423269964?hash=item2d08ece04c:g:cg0aaoswiizelgut"
"iphone","6s","","","64gb","grey","124.68","","","a1549","a1549","space grey 64gb iphone 6s   telus   a1549","https://www.ebay.com/itm/space-grey-64gb-iphone-6s-telus-a1549/184257179850?hash=item2ae69570ca:g:pioaaoswb71emc2i"
"iphone","6","","","other","silver","75.00","","","","","apple iphone 6 model 1549 silver  **free s&h**","https://www.ebay.com/itm/apple-iphone-6-model-1549-silver-free-s-h/353032988593?hash=item523267e7b1:g:rdcaaoswoh1ehehu"
"iphone","6","","","32gb","gray","125.00","","","a1549","gsm","apple iphone 6   32gb   space gray (straight talk) a1549 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-6-32gb-space-gray-straight-talk-a1549-cdma-gsm/254360592499?hash=item3b3912a073:g:7w4aaoswwcracxbb"
"iphone","6s","","","128gb","gray","141.52","","unlocked","a1633","a1633","apple iphone 6s a1633 128gb space gray! free delivery! factory unlocked!","https://www.ebay.com/itm/apple-iphone-6s-a1633-128gb-space-gray-free-delivery-factory-unlocked/192868017912?hash=item2ce7d466f8:g:fv8aaoswdl5cls3i"
"iphone","6","","","16gb","silver","100.00","","","a1549","gsm","apple iphone 6   16gb   silver (cricket) a1549 (gsm)","https://www.ebay.com/itm/apple-iphone-6-16gb-silver-cricket-a1549-gsm/383333819503?hash=item594079e46f:g:rcoaaosw7e9d~4yh"
"iphone","6s","","plus","64gb","silver","147.99","","","mobile) a1687 (gsm) (mkuu2ll/a","gsm","apple iphone 6s plus   64gb   silver (t mobile) a1687 (gsm) (mkuu2ll/a)","https://www.ebay.com/itm/apple-iphone-6s-plus-64gb-silver-t-mobile-a1687-gsm-mkuu2ll-a/193088315024?hash=item2cf4f5de90:g:r4waaoswkgxauwg8"
"iphone","6s","","plus","other","","171.00","verizon","unlocked","","","apple iphone 6s plus unlocked att tmobile verizon sprint w/ 100% batt! 7430800","https://www.ebay.com/itm/apple-iphone-6s-plus-unlocked-att-tmobile-verizon-sprint-w-100-batt-7430800/373024188508?hash=item56d9f9685c:g:iswaaosw4o1emavx"
"iphone","se","","","16gb","gold","69.97","at&t","","","","iphone se 16gb rose gold (at&t) fair condition","https://www.ebay.com/itm/iphone-se-16gb-rose-gold-at-t-fair-condition/323954421558?hash=item4b6d302f36:g:ebaaaoswbivdrryh"
"iphone","se","","","32gb","gray","149.95","","","mobile smartphone a1723 mp8p2ll/a","a1723","new apple iphone se 32gb space gray boost mobile smartphone a1723 mp8p2ll/a","https://www.ebay.com/itm/new-apple-iphone-se-32gb-space-gray-boost-mobile-smartphone-a1723-mp8p2ll-a/333506809057?hash=item4da68e0ce1:g:fcmaaoswkqnepc~w"
"iphone","6s","","","16gb","gold","99.00","verizon","","a1688","gsm","apple iphone 6s   16gb   rose gold (verizon) a1688 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-6s-16gb-rose-gold-verizon-a1688-cdma-gsm/153752200562?hash=item23cc586572:g:t3iaaoswuwpd2bov"
"iphone","1st","","","8gb","","249.00","","unlocked","a1203","a1203","apple iphone 1st generation   8gb   cydia   unlocked   a1203   none matching box","https://www.ebay.com/itm/apple-iphone-1st-generation-8gb-cydia-unlocked-a1203-none-matching-box/264705471198?hash=item3da1acf2de:g:8riaaoswjlxennon"
"iphone","6s","","","other","","106.00","verizon","unlocked","","","apple iphone 6s 128gb unlocked att tmobile verizon sprint w/ 100% batt! 7429826","https://www.ebay.com/itm/apple-iphone-6s-128gb-unlocked-att-tmobile-verizon-sprint-w-100-batt-7429826/402236260504?hash=item5da7264098:g:lmqaaoswlu5ekclj"
"iphone","6","","plus","16gb","silver","150.00","verizon","","a1522","gsm","apple iphone 6 plus   16gb   silver (verizon) a1522 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-6-plus-16gb-silver-verizon-a1522-cdma-gsm/274340943350?hash=item3fdffe95f6:g:sy8aaoswzwpec9tb"
"iphone","6s","","","128gb","gray","200.00","","unlocked","a1633","gsm","apple iphone 6s   128gb   space gray (unlocked) a1633 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-6s-128gb-space-gray-unlocked-a1633-cdma-gsm/264209082262?hash=item3d8416a796:g:zesaaosww35cb-oi"
"iphone","5","","","32gb","black","150.00","at&t","","","","apple iphone 5   32gb   black & slate (at&t) smartphone","https://www.ebay.com/itm/apple-iphone-5-32gb-black-slate-at-t-smartphone/131357290679?hash=item1e958130b7:g:zrmaaoswicrucju7"
